cid,character,movement_type,src_slot,dst_slot,frame,edge_dst_bank,edge_dst_slot,predicate_text,recovery_role,dst_cell_role_summary,confidence,reason
004,Maxi,forward_step_candidate,334,335,8,0,336,(frame window),attack_followup,offensive_attack:2,confirmed_static_data,frame edge target has offensive hit data
004,Maxi,forward_step_candidate,336,337,,,,,unknown_from_static_bytecode,,unknown,no static frame edges found
004,Maxi,forward_step_candidate,336,337,,,,,unknown_from_static_bytecode,,unknown,no static frame edges found
004,Maxi,forward_step_candidate,336,337,,,,,unknown_from_static_bytecode,,unknown,no static frame edges found
004,Maxi,forward_step_candidate,338,339,,,,,unknown_from_static_bytecode,,unknown,no static frame edges found
004,Maxi,forward_step_candidate,338,339,,,,,unknown_from_static_bytecode,,unknown,no static frame edges found
004,Maxi,forward_step_candidate,338,339,,,,,unknown_from_static_bytecode,,unknown,no static frame edges found
004,Maxi,forward_step_candidate,447,448,,,,,unknown_from_static_bytecode,,unknown,no static frame edges found
004,Maxi,forward_step_candidate,496,497,,,,,unknown_from_static_bytecode,,unknown,no static frame edges found
004,Maxi,forward_step_candidate,2928,447,,,,,unknown_from_static_bytecode,,unknown,no static frame edges found
004,Maxi,forward_step_candidate,2929,488,,,,,unknown_from_static_bytecode,,unknown,no static frame edges found
004,Maxi,forward_step_candidate,2930,479,,,,,unknown_from_static_bytecode,,unknown,no static frame edges found
004,Maxi,forward_step_candidate,2931,461,,,,,unknown_from_static_bytecode,,unknown,no static frame edges found
004,Maxi,forward_step_candidate,2932,469,,,,,unknown_from_static_bytecode,,unknown,no static frame edges found
004,Maxi,forward_step_candidate,2933,496,,,,,unknown_from_static_bytecode,,unknown,no static frame edges found
004,Maxi,forward_step_candidate,2933,496,,,,,unknown_from_static_bytecode,,unknown,no static frame edges found
004,Maxi,forward_step_candidate,2022,2324,,,,,unknown_from_static_bytecode,,unknown,no static frame edges found
004,Maxi,forward_step_candidate,2155,2330,,,,,unknown_from_static_bytecode,,unknown,no static frame edges found
004,Maxi,forward_step_candidate,2157,2330,,,,,unknown_from_static_bytecode,,unknown,no static frame edges found
004,Maxi,forward_step_candidate,2212,2333,,,,,unknown_from_static_bytecode,,unknown,no static frame edges found
004,Maxi,forward_step_candidate,2252,2335,,,,,unknown_from_static_bytecode,,unknown,no static frame edges found
004,Maxi,sidestep_down_candidate,257,259,,,,,unknown_from_static_bytecode,,unknown,no static frame edges found
004,Maxi,sidestep_down_candidate,280,281,,,,,unknown_from_static_bytecode,,unknown,no static frame edges found
004,Maxi,sidestep_down_candidate,293,294,,,,,unknown_from_static_bytecode,,unknown,no static frame edges found
004,Maxi,sidestep_down_candidate,343,346,,,,,unknown_from_static_bytecode,,unknown,no static frame edges found
004,Maxi,sidestep_down_candidate,369,371,,,,,unknown_from_static_bytecode,,unknown,no static frame edges found
004,Maxi,sidestep_down_candidate,289,317,,,,,unknown_from_static_bytecode,,unknown,no static frame edges found
004,Maxi,sidestep_down_candidate,289,349,,,,,unknown_from_static_bytecode,,unknown,no static frame edges found
004,Maxi,sidestep_down_candidate,304,311,,,,,unknown_from_static_bytecode,,unknown,no static frame edges found
004,Maxi,sidestep_down_candidate,305,311,,,,,unknown_from_static_bytecode,,unknown,no static frame edges found
004,Maxi,sidestep_down_candidate,306,311,,,,,unknown_from_static_bytecode,,unknown,no static frame edges found
004,Maxi,sidestep_down_candidate,307,311,,,,,unknown_from_static_bytecode,,unknown,no static frame edges found
004,Maxi,sidestep_down_candidate,308,311,,,,,unknown_from_static_bytecode,,unknown,no static frame edges found
004,Maxi,sidestep_down_candidate,309,311,,,,,unknown_from_static_bytecode,,unknown,no static frame edges found
004,Maxi,sidestep_down_candidate,519,6,,,,,unknown_from_static_bytecode,,unknown,no static frame edges found
004,Maxi,sidestep_down_candidate,1487,1467,,,,,unknown_from_static_bytecode,,unknown,no static frame edges found
004,Maxi,sidestep_down_candidate,2603,519,,,,,unknown_from_static_bytecode,,unknown,no static frame edges found
004,Maxi,sidestep_down_candidate,2603,519,,,,,unknown_from_static_bytecode,,unknown,no static frame edges found
004,Maxi,sidestep_down_candidate,2936,290,,,,,unknown_from_static_bytecode,,unknown,no static frame edges found
004,Maxi,sidestep_down_candidate,2936,304,,,,,unknown_from_static_bytecode,,unknown,no static frame edges found
004,Maxi,sidestep_up_candidate,298,302,,,,,unknown_from_static_bytecode,,unknown,no static frame edges found
004,Maxi,sidestep_up_candidate,367,368,,,,,unknown_from_static_bytecode,,unknown,no static frame edges found
004,Maxi,sidestep_up_candidate,411,412,,,,,unknown_from_static_bytecode,,unknown,no static frame edges found
004,Maxi,sidestep_up_candidate,412,413,,,,,unknown_from_static_bytecode,,unknown,no static frame edges found
004,Maxi,sidestep_up_candidate,471,472,,,,,unknown_from_static_bytecode,,unknown,no static frame edges found
004,Maxi,sidestep_up_candidate,473,474,,,,,unknown_from_static_bytecode,,unknown,no static frame edges found
004,Maxi,sidestep_up_candidate,477,478,,,,,unknown_from_static_bytecode,,unknown,no static frame edges found
004,Maxi,sidestep_up_candidate,489,490,,,,,unknown_from_static_bytecode,,unknown,no static frame edges found
004,Maxi,sidestep_up_candidate,499,500,,,,,unknown_from_static_bytecode,,unknown,no static frame edges found
004,Maxi,sidestep_up_candidate,2928,451,,,,,unknown_from_static_bytecode,,unknown,no static frame edges found
004,Maxi,sidestep_up_candidate,2929,489,,,,,unknown_from_static_bytecode,,unknown,no static frame edges found
004,Maxi,sidestep_up_candidate,2930,482,,,,,unknown_from_static_bytecode,,unknown,no static frame edges found
004,Maxi,sidestep_up_candidate,2931,462,,,,,unknown_from_static_bytecode,,unknown,no static frame edges found
004,Maxi,sidestep_up_candidate,2932,471,,,,,unknown_from_static_bytecode,,unknown,no static frame edges found
004,Maxi,sidestep_up_candidate,2933,499,,,,,unknown_from_static_bytecode,,unknown,no static frame edges found
004,Maxi,sidestep_up_candidate,2933,499,,,,,unknown_from_static_bytecode,,unknown,no static frame edges found
005,Voldo,back_diagonal,488,504,,,,,unknown_from_static_bytecode,,unknown,no static frame edges found
005,Voldo,backstep_candidate,256,257,,,,,unknown_from_static_bytecode,,unknown,no static frame edges found
005,Voldo,backstep_candidate,263,264,,,,,unknown_from_static_bytecode,,unknown,no static frame edges found
005,Voldo,backstep_candidate,427,428,,,,,unknown_from_static_bytecode,,unknown,no static frame edges found
005,Voldo,backstep_candidate,3038,547,,,,,unknown_from_static_bytecode,,unknown,no static frame edges found
005,Voldo,backstep_candidate,3038,561,,,,,unknown_from_static_bytecode,,unknown,no static frame edges found
005,Voldo,backstep_candidate,3040,513,,,,,unknown_from_static_bytecode,,unknown,no static frame edges found
005,Voldo,backstep_candidate,3040,513,,,,,unknown_from_static_bytecode,,unknown,no static frame edges found
005,Voldo,backstep_candidate,3041,583,,,,,unknown_from_static_bytecode,,unknown,no static frame edges found
005,Voldo,backstep_candidate,2131,1765,,,,,unknown_from_static_bytecode,,unknown,no static frame edges found
005,Voldo,backstep_candidate,260,261,,,,,unknown_from_static_bytecode,,unknown,no static frame edges found
005,Voldo,backstep_candidate,612,613,,,,,unknown_from_static_bytecode,,unknown,no static frame edges found
005,Voldo,backstep_candidate,259,260,,,,,unknown_from_static_bytecode,,unknown,no static frame edges found
005,Voldo,backstep_candidate,264,268,,,,,unknown_from_static_bytecode,,unknown,no static frame edges found
005,Voldo,backstep_candidate,423,425,,,,,unknown_from_static_bytecode,,unknown,no static frame edges found
005,Voldo,backstep_candidate,547,548,,,,,unknown_from_static_bytecode,,unknown,no static frame edges found
005,Voldo,backstep_candidate,2132,2434,,,,,unknown_from_static_bytecode,,unknown,no static frame edges found
005,Voldo,backstep_candidate,2265,2440,,,,,unknown_from_static_bytecode,,unknown,no static frame edges found
005,Voldo,backstep_candidate,2267,2440,,,,,unknown_from_static_bytecode,,unknown,no static frame edges found
005,Voldo,backstep_candidate,2321,2443,,,,,unknown_from_static_bytecode,,unknown,no static frame edges found
005,Voldo,backstep_candidate,2360,2445,,,,,unknown_from_static_bytecode,,unknown,no static frame edges found
005,Voldo,eight_way_or_ambiguous,161,164,,,,,unknown_from_static_bytecode,,unknown,no static frame edges found
005,Voldo,eight_way_or_ambiguous,529,522,,,,,unknown_from_static_bytecode,,unknown,no static frame edges found
005,Voldo,eight_way_or_ambiguous,356,357,,,,,unknown_from_static_bytecode,,unknown,no static frame edges found
005,Voldo,eight_way_or_ambiguous,364,367,,,,,unknown_from_static_bytecode,,unknown,no static frame edges found
005,Voldo,eight_way_or_ambiguous,392,394,,,,,unknown_from_static_bytecode,,unknown,no static frame edges found
005,Voldo,eight_way_or_ambiguous,397,401,,,,,unknown_from_static_bytecode,,unknown,no static frame edges found
005,Voldo,eight_way_or_ambiguous,3038,553,,,,,unknown_from_static_bytecode,,unknown,no static frame edges found
005,Voldo,eight_way_or_ambiguous,3041,590,,,,,unknown_from_static_bytecode,,unknown,no static frame edges found
005,Voldo,eight_way_or_ambiguous,455,457,,,,,unknown_from_static_bytecode,,unknown,no static frame edges found
005,Voldo,eight_way_or_ambiguous,456,457,,,,,unknown_from_static_bytecode,,unknown,no static frame edges found
005,Voldo,eight_way_or_ambiguous,530,522,,,,,unknown_from_static_bytecode,,unknown,no static frame edges found
005,Voldo,eight_way_or_ambiguous,531,522,,,,,unknown_from_static_bytecode,,unknown,no static frame edges found
005,Voldo,eight_way_or_ambiguous,532,522,,,,,unknown_from_static_bytecode,,unknown,no static frame edges found
005,Voldo,eight_way_or_ambiguous,266,267,,,,,unknown_from_static_bytecode,,unknown,no static frame edges found
005,Voldo,eight_way_or_ambiguous,270,271,,,,,unknown_from_static_bytecode,,unknown,no static frame edges found
005,Voldo,eight_way_or_ambiguous,319,320,,,,,unknown_from_static_bytecode,,unknown,no static frame edges found
005,Voldo,eight_way_or_ambiguous,366,367,,,,,unknown_from_static_bytecode,,unknown,no static frame edges found
005,Voldo,eight_way_or_ambiguous,399,400,,,,,unknown_from_static_bytecode,,unknown,no static frame edges found
005,Voldo,eight_way_or_ambiguous,403,404,,,,,unknown_from_static_bytecode,,unknown,no static frame edges found
005,Voldo,eight_way_or_ambiguous,445,446,,,,,unknown_from_static_bytecode,,unknown,no static frame edges found
005,Voldo,forward_diagonal,3038,554,,,,,unknown_from_static_bytecode,,unknown,no static frame edges found
005,Voldo,forward_diagonal,3038,565,,,,,unknown_from_static_bytecode,,unknown,no static frame edges found
005,Voldo,forward_diagonal,529,523,,,,,unknown_from_static_bytecode,,unknown,no static frame edges found
005,Voldo,forward_diagonal,3040,523,,,,,unknown_from_static_bytecode,,unknown,no static frame edges found
005,Voldo,forward_diagonal,3040,523,,,,,unknown_from_static_bytecode,,unknown,no static frame edges found
005,Voldo,forward_diagonal,3041,591,,,,,unknown_from_static_bytecode,,unknown,no static frame edges found
005,Voldo,forward_diagonal,335,336,,,,,unknown_from_static_bytecode,,unknown,no static frame edges found
005,Voldo,forward_diagonal,337,338,,,,,unknown_from_static_bytecode,,unknown,no static frame edges found
005,Voldo,forward_diagonal,339,340,,,,,unknown_from_static_bytecode,,unknown,no static frame edges found
005,Voldo,forward_diagonal,405,336,,,,,unknown_from_static_bytecode,,unknown,no static frame edges found
005,Voldo,forward_diagonal,406,338,,,,,unknown_from_static_bytecode,,unknown,no static frame edges found
005,Voldo,forward_diagonal,407,340,,,,,unknown_from_static_bytecode,,unknown,no static frame edges found
005,Voldo,forward_diagonal,465,338,,,,,unknown_from_static_bytecode,,unknown,no static frame edges found
005,Voldo,forward_diagonal,466,340,,,,,unknown_from_static_bytecode,,unknown,no static frame edges found
005,Voldo,forward_diagonal,467,336,,,,,unknown_from_static_bytecode,,unknown,no static frame edges found
005,Voldo,forward_diagonal,499,338,,,,,unknown_from_static_bytecode,,unknown,no static frame edges found
005,Voldo,forward_diagonal,500,340,,,,,unknown_from_static_bytecode,,unknown,no static frame edges found
005,Voldo,forward_diagonal,501,336,,,,,unknown_from_static_bytecode,,unknown,no static frame edges found
005,Voldo,forward_diagonal,341,342,,,,,unknown_from_static_bytecode,,unknown,no static frame edges found
005,Voldo,forward_diagonal,408,342,,,,,unknown_from_static_bytecode,,unknown,no static frame edges found
005,Voldo,forward_diagonal,464,342,,,,,unknown_from_static_bytecode,,unknown,no static frame edges found
005,Voldo,forward_diagonal,498,342,,,,,unknown_from_static_bytecode,,unknown,no static frame edges found
005,Voldo,forward_diagonal,530,523,,,,,unknown_from_static_bytecode,,unknown,no static frame edges found
005,Voldo,forward_diagonal,531,523,,,,,unknown_from_static_bytecode,,unknown,no static frame edges found
005,Voldo,forward_diagonal,532,523,,,,,unknown_from_static_bytecode,,unknown,no static frame edges found
005,Voldo,forward_step_candidate,287,289,,,,,unknown_from_static_bytecode,,unknown,no static frame edges found
005,Voldo,forward_step_candidate,294,296,,,,,unknown_from_static_bytecode,,unknown,no static frame edges found
005,Voldo,forward_step_candidate,359,360,,,,,unknown_from_static_bytecode,,unknown,no static frame edges found
005,Voldo,forward_step_candidate,256,259,,,,,unknown_from_static_bytecode,,unknown,no static frame edges found
005,Voldo,forward_step_candidate,274,275,,,,,unknown_from_static_bytecode,,unknown,no static frame edges found
005,Voldo,forward_step_candidate,279,280,,,,,unknown_from_static_bytecode,,unknown,no static frame edges found
005,Voldo,forward_step_candidate,287,288,,,,,unknown_from_static_bytecode,,unknown,no static frame edges found
005,Voldo,forward_step_candidate,291,292,,,,,unknown_from_static_bytecode,,unknown,no static frame edges found
005,Voldo,forward_step_candidate,294,295,,,,,unknown_from_static_bytecode,,unknown,no static frame edges found
005,Voldo,forward_step_candidate,298,299,,,,,unknown_from_static_bytecode,,unknown,no static frame edges found
005,Voldo,forward_step_candidate,427,429,,,,,unknown_from_static_bytecode,,unknown,no static frame edges found
005,Voldo,forward_step_candidate,3038,549,,,,,unknown_from_static_bytecode,,unknown,no static frame edges found
005,Voldo,forward_step_candidate,3038,562,,,,,unknown_from_static_bytecode,,unknown,no static frame edges found
005,Voldo,forward_step_candidate,3040,514,,,,,unknown_from_static_bytecode,,unknown,no static frame edges found
005,Voldo,forward_step_candidate,3040,534,,,,,unknown_from_static_bytecode,,unknown,no static frame edges found
005,Voldo,forward_step_candidate,3041,586,,,,,unknown_from_static_bytecode,,unknown,no static frame edges found
005,Voldo,forward_step_candidate,2131,1765,,,,,unknown_from_static_bytecode,,unknown,no static frame edges found
005,Voldo,forward_step_candidate,168,410,,,,,unknown_from_static_bytecode,,unknown,no static frame edges found
005,Voldo,forward_step_candidate,288,290,,,,,unknown_from_static_bytecode,,unknown,no static frame edges found
005,Voldo,forward_step_candidate,436,437,,,,,unknown_from_static_bytecode,,unknown,no static frame edges found
005,Voldo,forward_step_candidate,458,459,,,,,unknown_from_static_bytecode,,unknown,no static frame edges found
005,Voldo,forward_step_candidate,604,614,,,,,unknown_from_static_bytecode,,unknown,no static frame edges found
005,Voldo,forward_step_candidate,3044,577,,,,,unknown_from_static_bytecode,,unknown,no static frame edges found
005,Voldo,forward_step_candidate,3044,577,,,,,unknown_from_static_bytecode,,unknown,no static frame edges found
005,Voldo,forward_step_candidate,280,281,,,,,unknown_from_static_bytecode,,unknown,no static frame edges found
005,Voldo,forward_step_candidate,281,282,,,,,unknown_from_static_bytecode,,unknown,no static frame edges found
005,Voldo,forward_step_candidate,292,293,,,,,unknown_from_static_bytecode,,unknown,no static frame edges found
005,Voldo,forward_step_candidate,304,305,,,,,unknown_from_static_bytecode,,unknown,no static frame edges found
005,Voldo,forward_step_candidate,381,382,,,,,unknown_from_static_bytecode,,unknown,no static frame edges found
005,Voldo,forward_step_candidate,429,430,,,,,unknown_from_static_bytecode,,unknown,no static frame edges found
005,Voldo,forward_step_candidate,435,436,,,,,unknown_from_static_bytecode,,unknown,no static frame edges found
005,Voldo,forward_step_candidate,438,439,,,,,unknown_from_static_bytecode,,unknown,no static frame edges found
005,Voldo,forward_step_candidate,438,440,,,,,unknown_from_static_bytecode,,unknown,no static frame edges found
005,Voldo,forward_step_candidate,446,447,,,,,unknown_from_static_bytecode,,unknown,no static frame edges found
005,Voldo,forward_step_candidate,490,491,,,,,unknown_from_static_bytecode,,unknown,no static frame edges found
005,Voldo,forward_step_candidate,550,551,,,,,unknown_from_static_bytecode,,unknown,no static frame edges found
005,Voldo,forward_step_candidate,549,550,,,,,unknown_from_static_bytecode,,unknown,no static frame edges found
005,Voldo,forward_step_candidate,2132,2434,,,,,unknown_from_static_bytecode,,unknown,no static frame edges found
005,Voldo,forward_step_candidate,2265,2440,,,,,unknown_from_static_bytecode,,unknown,no static frame edges found
005,Voldo,forward_step_candidate,2267,2440,,,,,unknown_from_static_bytecode,,unknown,no static frame edges found
005,Voldo,forward_step_candidate,2322,2443,,,,,unknown_from_static_bytecode,,unknown,no static frame edges found
005,Voldo,forward_step_candidate,2362,2445,,,,,unknown_from_static_bytecode,,unknown,no static frame edges found
005,Voldo,sidestep_down_candidate,256,262,,,,,unknown_from_static_bytecode,,unknown,no static frame edges found
005,Voldo,sidestep_down_candidate,279,286,,,,,unknown_from_static_bytecode,,unknown,no static frame edges found
005,Voldo,sidestep_down_candidate,310,311,,,,,unknown_from_static_bytecode,,unknown,no static frame edges found
005,Voldo,sidestep_down_candidate,3038,546,,,,,unknown_from_static_bytecode,,unknown,no static frame edges found
005,Voldo,sidestep_down_candidate,3038,546,,,,,unknown_from_static_bytecode,,unknown,no static frame edges found
005,Voldo,sidestep_down_candidate,3040,512,,,,,unknown_from_static_bytecode,,unknown,no static frame edges found
005,Voldo,sidestep_down_candidate,3040,512,,,,,unknown_from_static_bytecode,,unknown,no static frame edges found
005,Voldo,sidestep_down_candidate,3041,597,,,,,unknown_from_static_bytecode,,unknown,no static frame edges found
005,Voldo,sidestep_down_candidate,607,6,,,,,unknown_from_static_bytecode,,unknown,no static frame edges found
005,Voldo,sidestep_down_candidate,1597,1577,,,,,unknown_from_static_bytecode,,unknown,no static frame edges found
005,Voldo,sidestep_down_candidate,2713,607,,,,,unknown_from_static_bytecode,,unknown,no static frame edges found
005,Voldo,sidestep_down_candidate,2713,607,,,,,unknown_from_static_bytecode,,unknown,no static frame edges found
005,Voldo,sidestep_down_candidate,3039,512,,,,,unknown_from_static_bytecode,,unknown,no static frame edges found
005,Voldo,sidestep_down_candidate,3039,522,,,,,unknown_from_static_bytecode,,unknown,no static frame edges found
005,Voldo,sidestep_down_candidate,3039,522,,,,,unknown_from_static_bytecode,,unknown,no static frame edges found
005,Voldo,sidestep_down_candidate,3044,210,,,,,unknown_from_static_bytecode,,unknown,no static frame edges found
005,Voldo,sidestep_down_candidate,3044,210,,,,,unknown_from_static_bytecode,,unknown,no static frame edges found
005,Voldo,sidestep_down_candidate,3044,210,,,,,unknown_from_static_bytecode,,unknown,no static frame edges found
005,Voldo,sidestep_down_candidate,3044,339,,,,,unknown_from_static_bytecode,,unknown,no static frame edges found
005,Voldo,sidestep_down_candidate,3044,405,,,,,unknown_from_static_bytecode,,unknown,no static frame edges found
005,Voldo,sidestep_down_candidate,3044,408,,,,,unknown_from_static_bytecode,,unknown,no static frame edges found
005,Voldo,sidestep_down_candidate,3044,466,,,,,unknown_from_static_bytecode,,unknown,no static frame edges found
005,Voldo,sidestep_down_candidate,3047,522,,,,,unknown_from_static_bytecode,,unknown,no static frame edges found
005,Voldo,sidestep_down_candidate,3047,522,,,,,unknown_from_static_bytecode,,unknown,no static frame edges found
005,Voldo,sidestep_down_candidate,3039,523,,,,,unknown_from_static_bytecode,,unknown,no static frame edges found
005,Voldo,sidestep_down_candidate,3044,397,,,,,unknown_from_static_bytecode,,unknown,no static frame edges found
005,Voldo,sidestep_down_candidate,3044,455,,,,,unknown_from_static_bytecode,,unknown,no static frame edges found
005,Voldo,sidestep_down_candidate,3044,455,,,,,unknown_from_static_bytecode,,unknown,no static frame edges found
005,Voldo,sidestep_down_candidate,3044,460,,,,,unknown_from_static_bytecode,,unknown,no static frame edges found
005,Voldo,sidestep_down_candidate,3044,460,,,,,unknown_from_static_bytecode,,unknown,no static frame edges found
005,Voldo,sidestep_down_candidate,3044,462,,,,,unknown_from_static_bytecode,,unknown,no static frame edges found
005,Voldo,sidestep_down_candidate,3044,462,,,,,unknown_from_static_bytecode,,unknown,no static frame edges found
005,Voldo,sidestep_down_candidate,3047,523,,,,,unknown_from_static_bytecode,,unknown,no static frame edges found
005,Voldo,sidestep_down_candidate,3048,590,,,,,unknown_from_static_bytecode,,unknown,no static frame edges found
005,Voldo,sidestep_down_candidate,3048,591,,,,,unknown_from_static_bytecode,,unknown,no static frame edges found
005,Voldo,sidestep_up_candidate,354,355,,,,,unknown_from_static_bytecode,,unknown,no static frame edges found
005,Voldo,sidestep_up_candidate,390,391,,,,,unknown_from_static_bytecode,,unknown,no static frame edges found
005,Voldo,sidestep_up_candidate,3038,552,,,,,unknown_from_static_bytecode,,unknown,no static frame edges found
005,Voldo,sidestep_up_candidate,3038,563,,,,,unknown_from_static_bytecode,,unknown,no static frame edges found
005,Voldo,sidestep_up_candidate,3040,516,,,,,unknown_from_static_bytecode,,unknown,no static frame edges found
005,Voldo,sidestep_up_candidate,3040,521,,,,,unknown_from_static_bytecode,,unknown,no static frame edges found
005,Voldo,sidestep_up_candidate,3040,521,,,,,unknown_from_static_bytecode,,unknown,no static frame edges found
005,Voldo,sidestep_up_candidate,3040,535,,,,,unknown_from_static_bytecode,,unknown,no static frame edges found
005,Voldo,sidestep_up_candidate,3041,589,,,,,unknown_from_static_bytecode,,unknown,no static frame edges found
005,Voldo,sidestep_up_candidate,3044,412,,,,,unknown_from_static_bytecode,,unknown,no static frame edges found
005,Voldo,sidestep_up_candidate,3044,468,,,,,unknown_from_static_bytecode,,unknown,no static frame edges found
005,Voldo,sidestep_up_candidate,448,449,,,,,unknown_from_static_bytecode,,unknown,no static frame edges found
005,Voldo,sidestep_up_candidate,470,449,,,,,unknown_from_static_bytecode,,unknown,no static frame edges found
006,Sophitia,backstep_candidate,259,260,,,,,unknown_from_static_bytecode,,unknown,no static frame edges found
006,Sophitia,backstep_candidate,264,265,,,,,unknown_from_static_bytecode,,unknown,no static frame edges found
006,Sophitia,backstep_candidate,362,365,,,,,unknown_from_static_bytecode,,unknown,no static frame edges found
006,Sophitia,backstep_candidate,473,483,,,,,unknown_from_static_bytecode,,unknown,no static frame edges found
006,Sophitia,backstep_candidate,257,258,,,,,unknown_from_static_bytecode,,unknown,no static frame edges found
006,Sophitia,backstep_candidate,263,264,,,,,unknown_from_static_bytecode,,unknown,no static frame edges found
006,Sophitia,backstep_candidate,268,269,,,,,unknown_from_static_bytecode,,unknown,no static frame edges found
006,Sophitia,backstep_candidate,270,271,,,,,unknown_from_static_bytecode,,unknown,no static frame edges found
006,Sophitia,backstep_candidate,270,275,,,,,unknown_from_static_bytecode,,unknown,no static frame edges found
006,Sophitia,backstep_candidate,286,287,,,,,unknown_from_static_bytecode,,unknown,no static frame edges found
006,Sophitia,backstep_candidate,286,288,,,,,unknown_from_static_bytecode,,unknown,no static frame edges found
006,Sophitia,backstep_candidate,335,336,,,,,unknown_from_static_bytecode,,unknown,no static frame edges found
006,Sophitia,backstep_candidate,366,367,,,,,unknown_from_static_bytecode,,unknown,no static frame edges found
006,Sophitia,backstep_candidate,1974,1608,,,,,unknown_from_static_bytecode,,unknown,no static frame edges found
006,Sophitia,backstep_candidate,258,259,,,,,unknown_from_static_bytecode,,unknown,no static frame edges found
006,Sophitia,backstep_candidate,271,272,,,,,unknown_from_static_bytecode,,unknown,no static frame edges found
006,Sophitia,backstep_candidate,275,276,,,,,unknown_from_static_bytecode,,unknown,no static frame edges found
006,Sophitia,backstep_candidate,276,277,,,,,unknown_from_static_bytecode,,unknown,no static frame edges found
006,Sophitia,backstep_candidate,367,368,,,,,unknown_from_static_bytecode,,unknown,no static frame edges found
006,Sophitia,backstep_candidate,2882,425,,,,,unknown_from_static_bytecode,,unknown,no static frame edges found
006,Sophitia,backstep_candidate,1975,2277,,,,,unknown_from_static_bytecode,,unknown,no static frame edges found
006,Sophitia,backstep_candidate,2108,2283,,,,,unknown_from_static_bytecode,,unknown,no static frame edges found
006,Sophitia,backstep_candidate,2110,2283,,,,,unknown_from_static_bytecode,,unknown,no static frame edges found
006,Sophitia,backstep_candidate,2164,2286,,,,,unknown_from_static_bytecode,,unknown,no static frame edges found
006,Sophitia,backstep_candidate,2203,2288,,,,,unknown_from_static_bytecode,,unknown,no static frame edges found
006,Sophitia,eight_way_or_ambiguous,161,164,,,,,unknown_from_static_bytecode,,unknown,no static frame edges found
006,Sophitia,eight_way_or_ambiguous,322,323,,,,,unknown_from_static_bytecode,,unknown,no static frame edges found
006,Sophitia,forward_step_candidate,259,260,,,,,unknown_from_static_bytecode,,unknown,no static frame edges found
006,Sophitia,forward_step_candidate,264,265,,,,,unknown_from_static_bytecode,,unknown,no static frame edges found
006,Sophitia,forward_step_candidate,362,365,,,,,unknown_from_static_bytecode,,unknown,no static frame edges found
006,Sophitia,forward_step_candidate,473,483,,,,,unknown_from_static_bytecode,,unknown,no static frame edges found
006,Sophitia,forward_step_candidate,270,273,,,,,unknown_from_static_bytecode,,unknown,no static frame edges found
006,Sophitia,forward_step_candidate,279,280,,,,,unknown_from_static_bytecode,,unknown,no static frame edges found
006,Sophitia,forward_step_candidate,286,291,,,,,unknown_from_static_bytecode,,unknown,no static frame edges found
006,Sophitia,forward_step_candidate,297,298,,,,,unknown_from_static_bytecode,,unknown,no static frame edges found
006,Sophitia,forward_step_candidate,335,338,,,,,unknown_from_static_bytecode,,unknown,no static frame edges found
006,Sophitia,forward_step_candidate,341,294,,,,,unknown_from_static_bytecode,,unknown,no static frame edges found
006,Sophitia,forward_step_candidate,1974,1608,,,,,unknown_from_static_bytecode,,unknown,no static frame edges found
006,Sophitia,forward_step_candidate,168,390,,,,,unknown_from_static_bytecode,,unknown,no static frame edges found
006,Sophitia,forward_step_candidate,275,273,,,,,unknown_from_static_bytecode,,unknown,no static frame edges found
006,Sophitia,forward_step_candidate,280,281,,,,,unknown_from_static_bytecode,,unknown,no static frame edges found
006,Sophitia,forward_step_candidate,293,294,,,,,unknown_from_static_bytecode,,unknown,no static frame edges found
006,Sophitia,forward_step_candidate,298,299,,,,,unknown_from_static_bytecode,,unknown,no static frame edges found
006,Sophitia,forward_step_candidate,299,300,,,,,unknown_from_static_bytecode,,unknown,no static frame edges found
006,Sophitia,forward_step_candidate,330,294,,,,,unknown_from_static_bytecode,,unknown,no static frame edges found
006,Sophitia,forward_step_candidate,336,337,,,,,unknown_from_static_bytecode,,unknown,no static frame edges found
006,Sophitia,forward_step_candidate,427,428,,,,,unknown_from_static_bytecode,,unknown,no static frame edges found
006,Sophitia,forward_step_candidate,2881,453,,,,,unknown_from_static_bytecode,,unknown,no static frame edges found
006,Sophitia,forward_step_candidate,2881,453,,,,,unknown_from_static_bytecode,,unknown,no static frame edges found
006,Sophitia,forward_step_candidate,2881,465,,,,,unknown_from_static_bytecode,,unknown,no static frame edges found
006,Sophitia,forward_step_candidate,2881,465,,,,,unknown_from_static_bytecode,,unknown,no static frame edges found
006,Sophitia,forward_step_candidate,2882,429,,,,,unknown_from_static_bytecode,,unknown,no static frame edges found
006,Sophitia,forward_step_candidate,1975,2277,,,,,unknown_from_static_bytecode,,unknown,no static frame edges found
006,Sophitia,forward_step_candidate,2108,2283,,,,,unknown_from_static_bytecode,,unknown,no static frame edges found
006,Sophitia,forward_step_candidate,2110,2283,,,,,unknown_from_static_bytecode,,unknown,no static frame edges found
006,Sophitia,forward_step_candidate,2165,2286,,,,,unknown_from_static_bytecode,,unknown,no static frame edges found
006,Sophitia,forward_step_candidate,2205,2288,,,,,unknown_from_static_bytecode,,unknown,no static frame edges found
006,Sophitia,sidestep_down_candidate,257,262,,,,,unknown_from_static_bytecode,,unknown,no static frame edges found
