cid,character,movement_type,trust_status,src_slot,dst_slot,animation_hex,distance_f4,distance_f8,distance_f12,distance_f16,total_distance,earliest_return_or_guard_frame,earliest_attack_cancel_frame,earliest_stance_return_frame,earliest_unresolved_recovery_frame,recovery_trust_status,recovery_trust_confidence,target_character,target_bank_kind,route_resolution_status,trust_score,trust_reason,recovery_status,caveat
011,Nightmare,eight_way_or_ambiguous,trusted_basic,161,164,0083,0.13852076314676523,0.2862516511461244,0.4110109682812483,0.5031202878497947,0.5612210169981611,,,,,unknown_from_static_bytecode,unknown,Nightmare,local,resolved_local,182,direct movement predicate; same-bank route; root motion decoded; source is neutral-like; no active offensive cells on destination slot,unknown_from_static_bytecode,
011,Nightmare,forward_diagonal,unresolved,,,,,,,,,,,,,unknown_no_static_route,unknown,,unknown,unresolved_no_route,0,no direction-gated route found for this movement type,unknown_no_static_route,no direction-gated route found for this movement type
011,Nightmare,forward_step_candidate,trusted_basic,293,294,0371,0.6590000313008204,0.658000031253323,0.6250000296859071,0.5570000264560804,0.6590000313008204,,,,,unknown_from_static_bytecode,unknown,Nightmare,local,resolved_local,205,direct movement predicate; same-bank route; root motion decoded; source is neutral-like; no active offensive cells on destination slot,unknown_from_static_bytecode,
011,Nightmare,sidestep_down_candidate,trusted_basic,301,303,013C,0.04000000189989805,0.09900000470224768,0.13700000650715083,0.13800000655464828,0.13900000660214573,,,,,unknown_from_static_bytecode,unknown,Nightmare,local,resolved_local,205,direct movement predicate; same-bank route; root motion decoded; source is neutral-like; no active offensive cells on destination slot,unknown_from_static_bytecode,
011,Nightmare,sidestep_up_candidate,unresolved,272,274,02C4,0.0,0.0,0.0,0.0,,,,,,unknown_from_static_bytecode,unknown,Nightmare,local,resolved_local,155,offensive cells exist and no static return/recovery frame is known,unknown_from_static_bytecode,offensive cells exist and no static return/recovery frame is known
012,Astaroth,back_diagonal,trusted_basic,265,488,01C1,0.7043436995721424,0.9320434981923048,1.0340019833466243,1.0770297629097465,1.1430158022133456,,,,,unknown_from_static_bytecode,unknown,Astaroth,local,resolved_local,198,direct movement predicate; same-bank route; root motion decoded; source is neutral-like; no active offensive cells on destination slot,unknown_from_static_bytecode,
012,Astaroth,backstep_candidate,unresolved,265,266,001F,0.0010000000474974513,0.007000000332482159,0.03800000180490315,0.10700000508222729,,,,,,unknown_from_static_bytecode,unknown,Astaroth,local,resolved_local,155,offensive cells exist and no static return/recovery frame is known,unknown_from_static_bytecode,offensive cells exist and no static return/recovery frame is known
012,Astaroth,eight_way_or_ambiguous,trusted_basic,161,164,019D,0.03800000180490315,0.07700000365730375,0.12600000598467886,0.1870000088820234,0.3330000158166513,,,,,unknown_from_static_bytecode,unknown,Astaroth,local,resolved_local,182,direct movement predicate; same-bank route; root motion decoded; source is neutral-like; no active offensive cells on destination slot,unknown_from_static_bytecode,
012,Astaroth,forward_diagonal,unresolved,372,373,0012,0.09900000470224768,0.35000001662410796,0.7720000366680324,1.405000066733919,,,,,,unknown_from_static_bytecode,unknown,Astaroth,local,resolved_local,148,offensive cells exist and no static return/recovery frame is known,unknown_from_static_bytecode,offensive cells exist and no static return/recovery frame is known
012,Astaroth,forward_step_candidate,unresolved,276,284,0014,0.0800000037997961,0.21600001025944948,0.4170000198064372,0.6190000294009224,,,,,,unknown_from_static_bytecode,unknown,Astaroth,local,resolved_local,155,offensive cells exist and no static return/recovery frame is known,unknown_from_static_bytecode,offensive cells exist and no static return/recovery frame is known
012,Astaroth,sidestep_down_candidate,trusted_basic,301,316,0041,0.0,0.003000000142492354,0.007000000332482159,0.012000000569969416,0.06900000327732414,,,,,unknown_from_static_bytecode,unknown,Astaroth,local,resolved_local,205,direct movement predicate; same-bank route; root motion decoded; source is neutral-like; no active offensive cells on destination slot,unknown_from_static_bytecode,
012,Astaroth,sidestep_up_candidate,unresolved,337,338,002A,0.02300000109244138,0.058000002754852176,0.08500000403728336,0.08900000422727317,,,,,,unknown_from_static_bytecode,unknown,Astaroth,local,resolved_local,155,offensive cells exist and no static return/recovery frame is known,unknown_from_static_bytecode,offensive cells exist and no static return/recovery frame is known
014,Cervantes,back_diagonal,unresolved,,,,,,,,,,,,,unknown_no_static_route,unknown,,unknown,unresolved_no_route,0,no direction-gated route found for this movement type,unknown_no_static_route,no direction-gated route found for this movement type
014,Cervantes,backstep_candidate,trusted_basic,398,400,01CF,0.018000000854954123,0.04000000189989805,0.04800000227987766,0.042000001994892955,0.08900000422727317,,,,,unknown_from_static_bytecode,unknown,Cervantes,local,resolved_local,205,direct movement predicate; same-bank route; root motion decoded; source is neutral-like; no active offensive cells on destination slot,unknown_from_static_bytecode,
014,Cervantes,eight_way_or_ambiguous,trusted_basic,161,164,0160,0.26132356665100465,0.6310959022484306,0.9230195452601934,1.0400019724725857,1.0730000509647653,,,,,unknown_from_static_bytecode,unknown,Cervantes,local,resolved_local,182,direct movement predicate; same-bank route; root motion decoded; source is neutral-like; no active offensive cells on destination slot,unknown_from_static_bytecode,
014,Cervantes,forward_diagonal,trusted_basic,357,544,0231,0.2925816264428507,0.24247062829328514,0.2314000974213217,0.22192342075251784,0.2925816264428507,,,,,unknown_from_static_bytecode,unknown,Cervantes,local,resolved_local,198,direct movement predicate; same-bank route; root motion decoded; source is neutral-like; no active offensive cells on destination slot,unknown_from_static_bytecode,
014,Cervantes,forward_step_candidate,unresolved,265,268,0273,0.14900000707712024,0.3330000158166513,0.5810000275960192,0.698000033153221,,,,,,unknown_from_static_bytecode,unknown,Cervantes,local,resolved_local,155,offensive cells exist and no static return/recovery frame is known,unknown_from_static_bytecode,offensive cells exist and no static return/recovery frame is known
014,Cervantes,sidestep_down_candidate,measured_but_not_basic,471,6,00BD,0.0,0.0,0.0,0.0,,,,,,unknown_from_static_bytecode,unknown,Cervantes,local,resolved_local,155,source is not proven neutral or stance-root basic movement,unknown_from_static_bytecode,source is not proven neutral or stance-root basic movement
014,Cervantes,sidestep_up_candidate,unresolved,418,419,0018,0.02400000113993883,0.04800000227987766,0.03600000170990825,0.00800000037997961,,,,,,unknown_from_static_bytecode,unknown,Cervantes,local,resolved_local,155,offensive cells exist and no static return/recovery frame is known,unknown_from_static_bytecode,offensive cells exist and no static return/recovery frame is known
015,Raphael,back_diagonal,unresolved,,,,,,,,,,,,,unknown_no_static_route,unknown,,unknown,unresolved_no_route,0,no direction-gated route found for this movement type,unknown_no_static_route,no direction-gated route found for this movement type
015,Raphael,backstep_candidate,unresolved,257,258,007A,0.08300000394228846,0.22500001068692654,0.3290000156266615,0.39300001866649836,,,,,,unknown_from_static_bytecode,unknown,Raphael,local,resolved_local,155,offensive cells exist and no static return/recovery frame is known,unknown_from_static_bytecode,offensive cells exist and no static return/recovery frame is known
015,Raphael,eight_way_or_ambiguous,trusted_basic,161,164,0110,0.34677083415872406,0.5990993524412885,0.7827963069726555,0.8990506530689034,0.9604103745910705,,,,,unknown_from_static_bytecode,unknown,Raphael,local,resolved_local,182,direct movement predicate; same-bank route; root motion decoded; source is neutral-like; no active offensive cells on destination slot,unknown_from_static_bytecode,
015,Raphael,forward_diagonal,trusted_basic,413,414,00AD,0.04785394672896199,0.1225765125433843,0.21396496056355055,0.30809902469399564,2.6170375714936114,,,,,unknown_from_static_bytecode,unknown,Raphael,local,resolved_local,198,direct movement predicate; same-bank route; root motion decoded; source is neutral-like; no active offensive cells on destination slot,unknown_from_static_bytecode,
015,Raphael,forward_step_candidate,trusted_basic,288,289,00AD,0.04700000223238021,0.12000000569969416,0.21000000997446477,0.30700001458171755,2.61700012430083,,,,,unknown_from_static_bytecode,unknown,Raphael,local,resolved_local,205,direct movement predicate; same-bank route; root motion decoded; source is neutral-like; no active offensive cells on destination slot,unknown_from_static_bytecode,
015,Raphael,sidestep_down_candidate,trusted_basic,257,260,0183,0.0,0.0,0.0,0.0,0.0,,,,,unknown_from_static_bytecode,unknown,Raphael,local,resolved_local,205,direct movement predicate; same-bank route; root motion decoded; source is neutral-like; no active offensive cells on destination slot,unknown_from_static_bytecode,
015,Raphael,sidestep_up_candidate,trusted_basic,2877,441,028A,0.0,0.0,0.0,0.0,0.058000002754852176,,,,,unknown_from_static_bytecode,unknown,Raphael,local,resolved_local,205,direct movement predicate; same-bank route; root motion decoded; source is neutral-like; no active offensive cells on destination slot,unknown_from_static_bytecode,
016,Talim,back_diagonal,measured_but_not_basic,2919,393,015B,0.050010001375547446,0.13829317342796626,0.2635906041577468,0.3851882839526587,,,,,,unknown_from_static_bytecode,unknown,Talim,local,resolved_local,148,source is not proven neutral or stance-root basic movement,unknown_from_static_bytecode,source is not proven neutral or stance-root basic movement
016,Talim,backstep_candidate,unresolved,256,257,01B8,0.05200000246986747,0.12700000603217632,0.3570000169565901,0.740000035148114,,,,,,unknown_from_static_bytecode,unknown,Talim,local,resolved_local,155,offensive cells exist and no static return/recovery frame is known,unknown_from_static_bytecode,offensive cells exist and no static return/recovery frame is known
016,Talim,eight_way_or_ambiguous,trusted_basic,161,164,0166,0.627544450545245,0.9363354544629361,1.1430039912908674,1.237740742454729,1.2488895660409403,,,,,unknown_from_static_bytecode,unknown,Talim,local,resolved_local,182,direct movement predicate; same-bank route; root motion decoded; source is neutral-like; no active offensive cells on destination slot,unknown_from_static_bytecode,
016,Talim,forward_diagonal,trusted_basic,421,422,0237,0.11512168022995266,0.37903563638229054,0.5827950173646129,0.7659882869451207,1.9430011216234024,,,,,unknown_from_static_bytecode,unknown,Talim,local,resolved_local,198,direct movement predicate; same-bank route; root motion decoded; source is neutral-like; no active offensive cells on destination slot,unknown_from_static_bytecode,
016,Talim,forward_step_candidate,unresolved,257,258,0177,0.04800000227987766,0.26600001263432205,0.5210000247461721,0.7240000343881547,,,,,,unknown_from_static_bytecode,unknown,Talim,local,resolved_local,155,offensive cells exist and no static return/recovery frame is known,unknown_from_static_bytecode,offensive cells exist and no static return/recovery frame is known
016,Talim,sidestep_down_candidate,trusted_basic,256,266,01B5,0.003000000142492354,0.00800000037997961,0.01500000071246177,0.02200000104494393,0.04700000223238021,,,,,unknown_from_static_bytecode,unknown,Talim,local,resolved_local,205,direct movement predicate; same-bank route; root motion decoded; source is neutral-like; no active offensive cells on destination slot,unknown_from_static_bytecode,
016,Talim,sidestep_up_candidate,unresolved,281,284,0094,0.04000000189989805,0.09500000451225787,0.12300000584218651,0.08600000408478081,,,,,,unknown_from_static_bytecode,unknown,Talim,local,resolved_local,155,offensive cells exist and no static return/recovery frame is known,unknown_from_static_bytecode,offensive cells exist and no static return/recovery frame is known
017,Cassandra,back_diagonal,unresolved,3118,325,04C1,0.3352879518848496,0.3791477464733274,0.40397155283819614,0.37448232711544677,,,,,,unknown_from_static_bytecode,unknown,Cassandra,local,resolved_local,148,cell index is outside this KHD bank; shared/common cell semantics are not resolved,unknown_from_static_bytecode,cell index is outside this KHD bank; shared/common cell semantics are not resolved
017,Cassandra,backstep_candidate,unresolved,264,265,04B0,0.1830000086920336,0.35400001681409776,0.5480000260286033,0.8450000401353464,,,,,,unknown_from_static_bytecode,unknown,Cassandra,local,resolved_local,155,offensive cells exist and no static return/recovery frame is known,unknown_from_static_bytecode,offensive cells exist and no static return/recovery frame is known
017,Cassandra,eight_way_or_ambiguous,trusted_basic,161,164,04E2,0.0,0.0,0.0,0.0,0.0,,,,,unknown_from_static_bytecode,unknown,Cassandra,local,resolved_local,182,direct movement predicate; same-bank route; root motion decoded; source is neutral-like; no active offensive cells on destination slot,unknown_from_static_bytecode,
017,Cassandra,forward_diagonal,unresolved,362,363,0544,0.0,0.0,0.0,0.0,,,,,,unknown_from_static_bytecode,unknown,Cassandra,local,resolved_local,148,offensive cells exist and no static return/recovery frame is known,unknown_from_static_bytecode,offensive cells exist and no static return/recovery frame is known
017,Cassandra,forward_step_candidate,unresolved,285,286,043F,0.3450000163866207,0.6650000315858051,1.068000050727278,1.2980000616516918,,,,,,unknown_from_static_bytecode,unknown,Cassandra,local,resolved_local,155,offensive cells exist and no static return/recovery frame is known,unknown_from_static_bytecode,offensive cells exist and no static return/recovery frame is known
017,Cassandra,sidestep_down_candidate,trusted_basic,264,272,012D,0.0020000000949949026,0.00800000037997961,0.01500000071246177,0.02200000104494393,0.04000000189989805,,,,,unknown_from_static_bytecode,unknown,Cassandra,local,resolved_local,205,direct movement predicate; same-bank route; root motion decoded; source is neutral-like; no active offensive cells on destination slot,unknown_from_static_bytecode,
017,Cassandra,sidestep_up_candidate,trusted_basic,420,421,0454,0.03100000147242099,0.028000001329928637,0.019000000902451575,0.003000000142492354,0.03100000147242099,,,,,unknown_from_static_bytecode,unknown,Cassandra,local,resolved_local,205,direct movement predicate; same-bank route; root motion decoded; source is neutral-like; no active offensive cells on destination slot,unknown_from_static_bytecode,
022,Setsuka,back_diagonal,trusted_basic,558,549,039B,0.06900724927401278,0.18600269698727145,0.30500165382665717,0.38000133383628965,0.3900013005732417,,,,,unknown_from_static_bytecode,unknown,Setsuka,local,resolved_local,198,direct movement predicate; same-bank route; root motion decoded; source is neutral-like; no active offensive cells on destination slot,unknown_from_static_bytecode,
022,Setsuka,backstep_candidate,unresolved,317,318,05E9,0.09600000455975533,0.17300000821705908,0.45900002180133015,0.9210000437451527,,,,,,unknown_from_static_bytecode,unknown,Setsuka,local,resolved_local,155,offensive cells exist and no static return/recovery frame is known,unknown_from_static_bytecode,offensive cells exist and no static return/recovery frame is known
022,Setsuka,eight_way_or_ambiguous,trusted_basic,161,164,0306,0.47215465811237545,0.7312216153754966,0.9230049192337868,1.0170020148714383,1.0400019724725857,,,,,unknown_from_static_bytecode,unknown,Setsuka,local,resolved_local,182,direct movement predicate; same-bank route; root motion decoded; source is neutral-like; no active offensive cells on destination slot,unknown_from_static_bytecode,
022,Setsuka,forward_diagonal,trusted_basic,413,417,05F6,0.488937647056843,0.9435698620538088,1.2775653232019561,1.627000384592414,3.0320001440122724,,,,,unknown_from_static_bytecode,unknown,Setsuka,local,resolved_local,198,direct movement predicate; same-bank route; root motion decoded; source is neutral-like; no active offensive cells on destination slot,unknown_from_static_bytecode,
022,Setsuka,forward_step_candidate,unresolved,312,313,059E,0.04000000189989805,0.10000000474974513,0.3410000161966309,0.6990000332007185,,,,,,unknown_from_static_bytecode,unknown,Setsuka,local,resolved_local,155,offensive cells exist and no static return/recovery frame is known,unknown_from_static_bytecode,offensive cells exist and no static return/recovery frame is known
022,Setsuka,sidestep_down_candidate,measured_but_not_basic,501,503,05E7,0.004000000189989805,0.009000000427477062,0.017000000807456672,0.025000001187436283,,,,,,unknown_from_static_bytecode,unknown,Setsuka,local,resolved_local,155,source is not proven neutral or stance-root basic movement,unknown_from_static_bytecode,source is not proven neutral or stance-root basic movement
022,Setsuka,sidestep_up_candidate,trusted_basic,315,316,05A2,0.0,0.0,0.0,0.0,0.0,,,,,unknown_from_static_bytecode,unknown,Setsuka,local,resolved_local,205,direct movement predicate; same-bank route; root motion decoded; source is neutral-like; no active offensive cells on destination slot,unknown_from_static_bytecode,
023,Tira,back_diagonal,unresolved,358,360,002A,0.04110961153479061,0.20199258371506393,0.38637418933116424,0.5860546328005181,,,,,,unknown_from_static_bytecode,unknown,Tira,local,resolved_local,148,offensive cells exist and no static return/recovery frame is known,unknown_from_static_bytecode,offensive cells exist and no static return/recovery frame is known
023,Tira,backstep_candidate,unresolved,257,258,0231,0.04000000189989805,0.12300000584218651,0.25800001225434244,0.43200002051889896,,,,,,unknown_from_static_bytecode,unknown,Tira,local,resolved_local,155,offensive cells exist and no static return/recovery frame is known,unknown_from_static_bytecode,offensive cells exist and no static return/recovery frame is known
023,Tira,eight_way_or_ambiguous,trusted_basic,161,164,014C,0.3071319080800127,0.5805824937254848,0.8161869046253443,0.9706750689623945,1.0110915374553686,,,,,unknown_from_static_bytecode,unknown,Tira,local,resolved_local,182,direct movement predicate; same-bank route; root motion decoded; source is neutral-like; no active offensive cells on destination slot,unknown_from_static_bytecode,
023,Tira,forward_diagonal,unresolved,358,361,0314,0.10089599083733769,0.12254387551623494,0.15326448457300965,0.2507987359919892,,,,,,unknown_from_static_bytecode,unknown,Tira,local,resolved_local,148,offensive cells exist and no static return/recovery frame is known,unknown_from_static_bytecode,offensive cells exist and no static return/recovery frame is known
023,Tira,forward_step_candidate,unresolved,295,296,0215,0.13900000660214573,0.2360000112093985,0.35400001681409776,0.472000022418797,,,,,,unknown_from_static_bytecode,unknown,Tira,local,resolved_local,155,offensive cells exist and no static return/recovery frame is known,unknown_from_static_bytecode,offensive cells exist and no static return/recovery frame is known
023,Tira,sidestep_down_candidate,trusted_basic,257,267,026D,0.0020000000949949026,0.007000000332482159,0.00800000037997961,0.007000000332482159,0.04000000189989805,,,,,unknown_from_static_bytecode,unknown,Tira,local,resolved_local,205,direct movement predicate; same-bank route; root motion decoded; source is neutral-like; no active offensive cells on destination slot,unknown_from_static_bytecode,
023,Tira,sidestep_up_candidate,unresolved,305,307,0251,0.021000000997446477,0.027000001282431185,0.041000001947395504,0.029000001377426088,,,,,,unknown_from_static_bytecode,unknown,Tira,local,resolved_local,155,offensive cells exist and no static return/recovery frame is known,unknown_from_static_bytecode,offensive cells exist and no static return/recovery frame is known
024,Zasalamel,back_diagonal,unresolved,,,,,,,,,,,,,unknown_no_static_route,unknown,,unknown,unresolved_no_route,0,no direction-gated route found for this movement type,unknown_no_static_route,no direction-gated route found for this movement type
024,Zasalamel,backstep_candidate,unresolved,1945,1579,1491,,,,,,,,,,unknown_from_static_bytecode,unknown,Zasalamel,move_bucket_2,resolved_move_bucket,113,root motion did not decode with high confidence,unknown_from_static_bytecode,root motion did not decode with high confidence
024,Zasalamel,eight_way_or_ambiguous,trusted_basic,161,164,0075,0.4150000197114423,0.5840000277385116,0.6960000330582261,0.7580000360030681,0.780000037048012,,,,,unknown_from_static_bytecode,unknown,Zasalamel,local,resolved_local,182,direct movement predicate; same-bank route; root motion decoded; source is neutral-like; no active offensive cells on destination slot,unknown_from_static_bytecode,
024,Zasalamel,forward_diagonal,unresolved,432,433,0150,0.32109968825031526,0.6974131101464158,0.8741590659546674,0.9166008290475381,,,,,,unknown_from_static_bytecode,unknown,Zasalamel,local,resolved_local,148,offensive cells exist and no static return/recovery frame is known,unknown_from_static_bytecode,offensive cells exist and no static return/recovery frame is known
024,Zasalamel,forward_step_candidate,unresolved,264,265,013B,0.027000001282431185,0.08700000413227826,0.144000006839633,0.12900000612717122,,,,,,unknown_from_static_bytecode,unknown,Zasalamel,local,resolved_local,155,offensive cells exist and no static return/recovery frame is known,unknown_from_static_bytecode,offensive cells exist and no static return/recovery frame is known
024,Zasalamel,sidestep_down_candidate,trusted_basic,297,416,0236,0.004000000189989805,0.01600000075995922,0.0780000037048012,0.049000002327375114,0.0780000037048012,,,,,unknown_from_static_bytecode,unknown,Zasalamel,local,resolved_local,205,direct movement predicate; same-bank route; root motion decoded; source is neutral-like; no active offensive cells on destination slot,unknown_from_static_bytecode,
024,Zasalamel,sidestep_up_candidate,unresolved,264,267,01D6,0.0780000037048012,0.08200000389479101,0.08200000389479101,0.08200000389479101,,,,,,unknown_from_static_bytecode,unknown,Zasalamel,local,resolved_local,155,offensive cells exist and no static return/recovery frame is known,unknown_from_static_bytecode,offensive cells exist and no static return/recovery frame is known
028,Hilde,back_diagonal,unresolved,,,,,,,,,,,,,unknown_no_static_route,unknown,,unknown,unresolved_no_route,0,no direction-gated route found for this movement type,unknown_no_static_route,no direction-gated route found for this movement type
028,Hilde,backstep_candidate,unresolved,292,293,072A,0.31900001515168697,0.6500000308733433,0.7620000361930579,0.7010000332957134,,,,,,unknown_from_static_bytecode,unknown,Hilde,local,resolved_local,155,offensive cell: damage-bearing Mid cell has invalid active window 999-999,unknown_from_static_bytecode,offensive cell: damage-bearing Mid cell has invalid active window 999-999
028,Hilde,eight_way_or_ambiguous,trusted_basic,161,164,05C7,0.3351790725451137,0.5982215592869682,0.8308694636217909,0.9950724064413654,1.0740000510122627,,,,,unknown_from_static_bytecode,unknown,Hilde,local,resolved_local,182,direct movement predicate; same-bank route; root motion decoded; source is neutral-like; no active offensive cells on destination slot,unknown_from_static_bytecode,
028,Hilde,forward_diagonal,unresolved,353,355,070C,0.1531012809439574,0.3286959237096568,0.5097891963230987,0.7291982244298465,,,,,,unknown_from_static_bytecode,unknown,Hilde,local,resolved_local,148,offensive cells exist and no static return/recovery frame is known,unknown_from_static_bytecode,offensive cells exist and no static return/recovery frame is known
028,Hilde,forward_step_candidate,unresolved,292,295,072C,0.03000000142492354,0.1540000073146075,0.3980000189039856,0.6800000322982669,,,8,,,attack_followup_only,confirmed_static_data,Hilde,local,resolved_local,155,offensive cell: damage-bearing Mid cell has invalid active window 999-999,estimated_from_static_frame_edges,offensive cell: damage-bearing Mid cell has invalid active window 999-999
028,Hilde,sidestep_down_candidate,trusted_basic,323,324,0541,0.0,0.0,0.0,0.0,0.0,,,,,unknown_from_static_bytecode,unknown,Hilde,local,resolved_local,205,direct movement predicate; same-bank route; root motion decoded; source is neutral-like; no active offensive cells on destination slot,unknown_from_static_bytecode,
028,Hilde,sidestep_up_candidate,unresolved,333,334,0649,0.05300000251736492,0.019000000902451575,0.10200000484474003,0.12000000569969416,,,,,,unknown_from_static_bytecode,unknown,Hilde,local,resolved_local,155,offensive cells exist and no static return/recovery frame is known,unknown_from_static_bytecode,offensive cells exist and no static return/recovery frame is known
030,Amy,back_diagonal,unresolved,419,428,0557,0.0,0.0,0.0,0.0,,,,,,unknown_from_static_bytecode,unknown,Amy,local,resolved_local,148,cell index is outside this KHD bank; shared/common cell semantics are not resolved,unknown_from_static_bytecode,cell index is outside this KHD bank; shared/common cell semantics are not resolved
030,Amy,backstep_candidate,trusted_basic,281,282,0514,0.0,0.0,0.0,0.0,0.0,,,,,unknown_from_static_bytecode,unknown,Amy,local,resolved_local,205,direct movement predicate; same-bank route; root motion decoded; source is neutral-like; no active offensive cells on destination slot,unknown_from_static_bytecode,
030,Amy,eight_way_or_ambiguous,trusted_basic,161,164,0556,0.4030000191414729,0.6750000320607796,0.8390000398503616,0.9200000436976552,0.9410000446951017,,,,,unknown_from_static_bytecode,unknown,Amy,local,resolved_local,182,direct movement predicate; same-bank route; root motion decoded; source is neutral-like; no active offensive cells on destination slot,unknown_from_static_bytecode,
030,Amy,forward_diagonal,unresolved,338,341,054C,0.0,0.0,0.0,0.0,,,,,,unknown_from_static_bytecode,unknown,Amy,local,resolved_local,148,offensive cells exist and no static return/recovery frame is known,unknown_from_static_bytecode,offensive cells exist and no static return/recovery frame is known
030,Amy,forward_step_candidate,trusted_basic,494,495,055C,0.0,0.0,0.0,0.0,0.0,,,,,unknown_from_static_bytecode,unknown,Amy,local,resolved_local,205,direct movement predicate; same-bank route; root motion decoded; source is neutral-like; no active offensive cells on destination slot,unknown_from_static_bytecode,
030,Amy,sidestep_down_candidate,trusted_basic,257,271,01EF,0.006000000284984708,0.018000000854954123,0.03100000147242099,0.041000001947395504,0.05400000256486237,,,,,unknown_from_static_bytecode,unknown,Amy,local,resolved_local,205,direct movement predicate; same-bank route; root motion decoded; source is neutral-like; no active offensive cells on destination slot,unknown_from_static_bytecode,
030,Amy,sidestep_up_candidate,unresolved,257,269,01E8,0.07000000332482159,0.09500000451225787,0.011000000522471964,0.00800000037997961,,,,,,unknown_from_static_bytecode,unknown,Amy,local,resolved_local,155,offensive cells exist and no static return/recovery frame is known,unknown_from_static_bytecode,offensive cells exist and no static return/recovery frame is known
060,2B,back_diagonal,unresolved,,,,,,,,,,,,,unknown_no_static_route,unknown,,unknown,unresolved_no_route,0,no direction-gated route found for this movement type,unknown_no_static_route,no direction-gated route found for this movement type
060,2B,backstep_candidate,unresolved,257,258,035E,0.06600000313483179,0.22500001068692654,0.421000019996427,0.4130000196164474,,,,,,unknown_from_static_bytecode,unknown,2B,local,resolved_local,155,offensive cells exist and no static return/recovery frame is known,unknown_from_static_bytecode,offensive cells exist and no static return/recovery frame is known
060,2B,eight_way_or_ambiguous,trusted_basic,161,164,0433,0.5820421223431419,0.8600285287494168,1.0690229691457183,1.1870067960405264,1.3221513400738485,,,,,unknown_from_static_bytecode,unknown,2B,local,resolved_local,182,direct movement predicate; same-bank route; root motion decoded; source is neutral-like; no active offensive cells on destination slot,unknown_from_static_bytecode,
060,2B,forward_diagonal,unresolved,3070,603,0494,0.11047624703714737,0.25109760251629,0.47400424190449525,0.625447869258967,,,,,,unknown_from_static_bytecode,unknown,2B,local,resolved_local,148,offensive cells exist and no static return/recovery frame is known,unknown_from_static_bytecode,offensive cells exist and no static return/recovery frame is known
060,2B,forward_step_candidate,unresolved,260,269,0438,0.13400000636465847,0.33800001605413854,0.6170000293059275,0.9270000440301374,,,,,,unknown_from_static_bytecode,unknown,2B,local,resolved_local,155,offensive cells exist and no static return/recovery frame is known,unknown_from_static_bytecode,offensive cells exist and no static return/recovery frame is known
060,2B,sidestep_down_candidate,trusted_basic,257,614,035D,0.042000001994892955,0.014000000664964318,0.07100000337231904,0.010000000474974513,0.10600000503472984,,,,,unknown_from_static_bytecode,unknown,2B,local,resolved_local,205,direct movement predicate; same-bank route; root motion decoded; source is neutral-like; no active offensive cells on destination slot,unknown_from_static_bytecode,
060,2B,sidestep_up_candidate,trusted_basic,362,363,0377,0.0740000035148114,0.06200000294484198,0.01600000075995922,0.014000000664964318,0.0800000037997961,,,,,unknown_from_static_bytecode,unknown,2B,local,resolved_local,205,direct movement predicate; same-bank route; root motion decoded; source is neutral-like; no active offensive cells on destination slot,unknown_from_static_bytecode,
061,Haohmaru,back_diagonal,unresolved,482,519,0025,0.11921829285039516,0.34438352351179013,0.6892206070083473,1.0480019581726285,,,,,,unknown_from_static_bytecode,unknown,Haohmaru,local,resolved_local,148,offensive cells exist and no static return/recovery frame is known,unknown_from_static_bytecode,offensive cells exist and no static return/recovery frame is known
061,Haohmaru,backstep_candidate,trusted_basic,3124,497,063B,0.0,0.0,0.0,0.0,0.0,,,,,unknown_from_static_bytecode,unknown,Haohmaru,local,resolved_local,205,direct movement predicate; same-bank route; root motion decoded; source is neutral-like; no active offensive cells on destination slot,unknown_from_static_bytecode,
061,Haohmaru,eight_way_or_ambiguous,trusted_basic,161,164,0057,0.0,0.0,0.0,0.0,0.0,,,,,unknown_from_static_bytecode,unknown,Haohmaru,local,resolved_local,182,direct movement predicate; same-bank route; root motion decoded; source is neutral-like; no active offensive cells on destination slot,unknown_from_static_bytecode,
061,Haohmaru,forward_diagonal,unresolved,561,562,0017,0.16022484962922948,0.33224390210522686,0.7278908230845307,1.0490805996435844,,,,,,unknown_from_static_bytecode,unknown,Haohmaru,local,resolved_local,148,offensive cells exist and no static return/recovery frame is known,unknown_from_static_bytecode,offensive cells exist and no static return/recovery frame is known
061,Haohmaru,forward_step_candidate,unresolved,265,268,001E,0.1810000085970387,0.17300000821705908,0.0,0.21100001002196223,,,,,,unknown_from_static_bytecode,unknown,Haohmaru,local,resolved_local,155,offensive cells exist and no static return/recovery frame is known,unknown_from_static_bytecode,offensive cells exist and no static return/recovery frame is known
061,Haohmaru,sidestep_down_candidate,trusted_basic,361,362,064E,0.03100000147242099,0.029000001377426088,0.058000002754852176,0.09600000455975533,0.1110000052722171,,,,,unknown_from_static_bytecode,unknown,Haohmaru,local,resolved_local,205,direct movement predicate; same-bank route; root motion decoded; source is neutral-like; no active offensive cells on destination slot,unknown_from_static_bytecode,
061,Haohmaru,sidestep_up_candidate,unresolved,555,556,0114,0.003000000142492354,0.003000000142492354,0.003000000142492354,0.0010000000474974513,,,,,,unknown_from_static_bytecode,unknown,Haohmaru,local,resolved_local,155,offensive cells exist and no static return/recovery frame is known,unknown_from_static_bytecode,offensive cells exist and no static return/recovery frame is known
