cid,character,slot,animation_hex,cell_index,role,active_start,active_end,has_offensive_hit,has_throw_or_special,has_non_offensive_metadata_or_body,confidence,reason
005,Voldo,455,02B2,210,offensive_attack,29,30,True,False,False,confirmed_static_data,"Mid Strike cell, damage=24, active=29-30"
005,Voldo,455,02B2,210,offensive_attack,29,30,True,False,False,confirmed_static_data,"Mid Strike cell, damage=24, active=29-30"
005,Voldo,460,0209,213,offensive_attack,37,38,True,False,False,confirmed_static_data,"High Strike cell, damage=60, active=37-38"
005,Voldo,460,0209,213,offensive_attack,37,38,True,False,False,confirmed_static_data,"High Strike cell, damage=60, active=37-38"
005,Voldo,462,035D,214,offensive_attack,33,34,True,False,False,confirmed_static_data,"Mid Strike cell, damage=20, active=33-34"
005,Voldo,462,035D,214,offensive_attack,33,34,True,False,False,confirmed_static_data,"Mid Strike cell, damage=20, active=33-34"
005,Voldo,523,0015,258,offensive_attack,13,15,True,False,False,confirmed_static_data,"Mid Grab cell, damage=22, active=13-15"
005,Voldo,590,01C3,299,offensive_attack,77,80,True,False,False,confirmed_static_data,"Mid Strike cell, damage=60, active=77-80"
005,Voldo,591,026A,300,offensive_attack,19,21,True,False,False,confirmed_static_data,"Mid Strike cell, damage=10, active=19-21"
005,Voldo,552,0222,281,offensive_attack,23,25,True,False,False,confirmed_static_data,"Mid Grab cell, damage=18, active=23-25"
005,Voldo,563,029D,287,offensive_attack,25,27,True,False,False,confirmed_static_data,"Mid Grab cell, damage=18, active=25-27"
005,Voldo,516,0359,252,offensive_attack,9,10,True,False,False,confirmed_static_data,"Mid Super_or_Other cell, damage=16, active=9-10"
005,Voldo,521,001F,257,offensive_attack,17,18,True,False,False,confirmed_static_data,"High Grab cell, damage=24, active=17-18"
005,Voldo,521,001F,257,offensive_attack,17,18,True,False,False,confirmed_static_data,"High Grab cell, damage=24, active=17-18"
005,Voldo,535,035A,268,offensive_attack,9,10,True,False,False,confirmed_static_data,"Mid Super_or_Other cell, damage=14, active=9-10"
005,Voldo,589,0230,297,offensive_attack,23,24,True,False,False,confirmed_static_data,"Mid Grab cell, damage=16, active=23-24"
005,Voldo,589,0230,298,offensive_attack,33,34,True,False,False,confirmed_static_data,"Mid Super_or_Other cell, damage=16, active=33-34"
005,Voldo,412,0307,171,nondamaging,19,20,False,False,True,confirmed_static_data,NonDamaging cell is non-damage metadata/body data until a narrower role is proven
005,Voldo,449,0014,203,offensive_attack,31,32,True,False,False,confirmed_static_data,"Mid Grab cell, damage=20, active=31-32"
005,Voldo,449,0014,204,offensive_attack,33,34,True,False,False,confirmed_static_data,"Unblockable Grab cell, damage=20, active=33-34"
005,Voldo,449,0014,203,offensive_attack,31,32,True,False,False,confirmed_static_data,"Mid Grab cell, damage=20, active=31-32"
005,Voldo,449,0014,204,offensive_attack,33,34,True,False,False,confirmed_static_data,"Unblockable Grab cell, damage=20, active=33-34"
006,Sophitia,258,0185,24,offensive_attack,13,14,True,False,False,confirmed_static_data,"High Strike cell, damage=10, active=13-14"
006,Sophitia,258,0185,25,offensive_attack,13,14,True,False,False,confirmed_static_data,"High Strike cell, damage=10, active=13-14"
006,Sophitia,264,0326,29,offensive_attack,24,26,True,False,False,confirmed_static_data,"Mid Strike cell, damage=18, active=24-26"
006,Sophitia,269,0173,33,offensive_attack,23,25,True,False,False,confirmed_static_data,"Mid Strike cell, damage=25, active=23-25"
006,Sophitia,271,0177,35,offensive_attack,37,40,True,False,False,confirmed_static_data,"Mid Strike cell, damage=15, active=37-40"
006,Sophitia,275,02C6,39,offensive_attack,17,20,True,False,False,confirmed_static_data,"High Strike cell, damage=30, active=17-20"
006,Sophitia,287,02F4,54,offensive_attack,25,27,True,False,False,confirmed_static_data,"Mid Strike cell, damage=24, active=25-27"
006,Sophitia,288,02F4,55,offensive_attack,25,27,True,False,False,confirmed_static_data,"Mid Strike cell, damage=24, active=25-27"
006,Sophitia,336,00F9,114,offensive_attack,45,48,True,False,False,confirmed_static_data,"Mid Strike cell, damage=20, active=45-48"
006,Sophitia,367,014C,146,offensive_attack,33,36,True,False,False,confirmed_static_data,"Mid Strike cell, damage=25, active=33-36"
006,Sophitia,259,031C,26,offensive_attack,27,30,True,False,False,confirmed_static_data,"High Strike cell, damage=25, active=27-30"
006,Sophitia,272,0173,36,offensive_attack,23,25,True,False,False,confirmed_static_data,"Mid Strike cell, damage=25, active=23-25"
006,Sophitia,276,0177,40,offensive_attack,37,40,True,False,False,confirmed_static_data,"Mid Strike cell, damage=15, active=37-40"
006,Sophitia,277,0173,41,offensive_attack,23,25,True,False,False,confirmed_static_data,"Mid Strike cell, damage=25, active=23-25"
006,Sophitia,368,014C,147,offensive_attack,33,36,True,False,False,confirmed_static_data,"Mid Strike cell, damage=40, active=33-36"
006,Sophitia,425,022B,200,offensive_attack,17,19,True,False,False,confirmed_static_data,"Mid Strike cell, damage=20, active=17-19"
006,Sophitia,323,01C3,98,offensive_attack,37,40,True,False,False,confirmed_static_data,"Mid Strike cell, damage=60, active=37-40"
006,Sophitia,323,01C3,99,nondamaging,43,44,False,False,True,confirmed_static_data,NonDamaging cell is non-damage metadata/body data until a narrower role is proven
006,Sophitia,273,017A,37,offensive_attack,27,30,True,False,False,confirmed_static_data,"Mid Strike cell, damage=20, active=27-30"
006,Sophitia,280,0327,46,offensive_attack,15,17,True,False,False,confirmed_static_data,"Mid Strike cell, damage=14, active=15-17"
006,Sophitia,280,0327,47,offensive_attack,15,17,True,False,False,confirmed_static_data,"Mid Strike cell, damage=14, active=15-17"
006,Sophitia,291,0197,58,offensive_attack,21,22,True,False,False,confirmed_static_data,"Mid Strike cell, damage=16, active=21-22"
006,Sophitia,298,022D,69,offensive_attack,15,16,True,False,False,confirmed_static_data,"Mid Strike cell, damage=8, active=15-16"
006,Sophitia,298,022D,70,offensive_attack,15,16,True,False,False,confirmed_static_data,"Mid Strike cell, damage=8, active=15-16"
006,Sophitia,338,0175,116,offensive_attack,47,50,True,False,False,confirmed_static_data,"Mid Strike cell, damage=40, active=47-50"
006,Sophitia,294,0188,63,offensive_attack,13,14,True,False,False,confirmed_static_data,"Mid Strike cell, damage=22, active=13-14"
006,Sophitia,294,0188,64,offensive_attack,13,14,True,False,False,confirmed_static_data,"Mid Strike cell, damage=22, active=13-14"
006,Sophitia,390,0030,177,nondamaging,17,18,False,False,True,confirmed_static_data,NonDamaging cell is non-damage metadata/body data until a narrower role is proven
006,Sophitia,273,017A,37,offensive_attack,27,30,True,False,False,confirmed_static_data,"Mid Strike cell, damage=20, active=27-30"
006,Sophitia,281,0165,48,offensive_attack,17,18,True,False,False,confirmed_static_data,"Mid Strike cell, damage=14, active=17-18"
006,Sophitia,281,0165,49,offensive_attack,17,19,True,False,False,confirmed_static_data,"Mid Strike cell, damage=14, active=17-19"
006,Sophitia,294,0188,63,offensive_attack,13,14,True,False,False,confirmed_static_data,"Mid Strike cell, damage=22, active=13-14"
006,Sophitia,294,0188,64,offensive_attack,13,14,True,False,False,confirmed_static_data,"Mid Strike cell, damage=22, active=13-14"
006,Sophitia,299,022D,71,offensive_attack,15,16,True,False,False,confirmed_static_data,"Mid Strike cell, damage=8, active=15-16"
006,Sophitia,300,022D,72,offensive_attack,15,16,True,False,False,confirmed_static_data,"Mid Strike cell, damage=8, active=15-16"
006,Sophitia,294,0188,63,offensive_attack,13,14,True,False,False,confirmed_static_data,"Mid Strike cell, damage=22, active=13-14"
006,Sophitia,294,0188,64,offensive_attack,13,14,True,False,False,confirmed_static_data,"Mid Strike cell, damage=22, active=13-14"
006,Sophitia,337,0102,115,offensive_attack,17,20,True,False,False,confirmed_static_data,"Mid Strike cell, damage=30, active=17-20"
006,Sophitia,428,00F8,205,offensive_attack,19,21,True,False,False,confirmed_static_data,"Mid Strike cell, damage=25, active=19-21"
006,Sophitia,453,0227,225,offensive_attack,17,19,True,False,False,confirmed_static_data,"Mid Strike cell, damage=18, active=17-19"
006,Sophitia,453,0227,225,offensive_attack,17,19,True,False,False,confirmed_static_data,"Mid Strike cell, damage=18, active=17-19"
006,Sophitia,465,00B9,232,offensive_attack,33,34,True,False,False,confirmed_static_data,"Mid Grab cell, damage=30, active=33-34"
006,Sophitia,465,00B9,232,offensive_attack,33,34,True,False,False,confirmed_static_data,"Mid Grab cell, damage=30, active=33-34"
006,Sophitia,429,0188,206,offensive_attack,13,14,True,False,False,confirmed_static_data,"Mid Strike cell, damage=30, active=13-14"
006,Sophitia,429,0188,207,offensive_attack,13,14,True,False,False,confirmed_static_data,"Mid Strike cell, damage=30, active=13-14"
006,Sophitia,425,022B,200,offensive_attack,17,19,True,False,False,confirmed_static_data,"Mid Strike cell, damage=20, active=17-19"
006,Sophitia,429,0188,206,offensive_attack,13,14,True,False,False,confirmed_static_data,"Mid Strike cell, damage=30, active=13-14"
006,Sophitia,429,0188,207,offensive_attack,13,14,True,False,False,confirmed_static_data,"Mid Strike cell, damage=30, active=13-14"
006,Sophitia,440,0230,214,offensive_attack,15,16,True,False,False,confirmed_static_data,"High Grab cell, damage=20, active=15-16"
006,Sophitia,261,0174,27,offensive_attack,25,26,True,False,False,confirmed_static_data,"Mid Grab cell, damage=10, active=25-26"
006,Sophitia,284,0206,52,offensive_attack,22,23,True,False,False,confirmed_static_data,"High Grab cell, damage=18, active=22-23"
006,Sophitia,339,017B,117,offensive_attack,15,17,True,False,False,confirmed_static_data,"Mid Grab cell, damage=22, active=15-17"
006,Sophitia,339,017B,118,offensive_attack,14,16,True,False,False,confirmed_static_data,"Mid Grab cell, damage=22, active=14-16"
006,Sophitia,296,02F7,67,offensive_attack,14,16,True,False,False,confirmed_static_data,"High Grab cell, damage=20, active=14-16"
006,Sophitia,377,00B9,161,offensive_attack,31,34,True,False,False,confirmed_static_data,"Mid Grab cell, damage=40, active=31-34"
006,Sophitia,395,0030,182,nondamaging,17,18,False,False,True,confirmed_static_data,NonDamaging cell is non-damage metadata/body data until a narrower role is proven
006,Sophitia,296,02F7,67,offensive_attack,14,16,True,False,False,confirmed_static_data,"High Grab cell, damage=20, active=14-16"
006,Sophitia,309,0087,82,offensive_attack,19,22,True,False,False,confirmed_static_data,"Mid Grab cell, damage=30, active=19-22"
006,Sophitia,456,01A7,228,offensive_attack,13,16,True,False,False,confirmed_static_data,"Mid Strike cell, damage=35, active=13-16"
006,Sophitia,456,01A7,229,offensive_attack,13,14,True,False,False,confirmed_static_data,"Mid Strike cell, damage=30, active=13-14"
006,Sophitia,456,01A7,228,offensive_attack,13,16,True,False,False,confirmed_static_data,"Mid Strike cell, damage=35, active=13-16"
006,Sophitia,456,01A7,229,offensive_attack,13,14,True,False,False,confirmed_static_data,"Mid Strike cell, damage=30, active=13-14"
006,Sophitia,440,0230,214,offensive_attack,15,16,True,False,False,confirmed_static_data,"High Grab cell, damage=20, active=15-16"
007,Siegfried,259,0128,23,offensive_attack,22,24,True,False,False,confirmed_static_data,"High Strike cell, damage=14, active=22-24"
007,Siegfried,263,01E1,26,offensive_attack,22,25,True,False,False,confirmed_static_data,"High Strike cell, damage=30, active=22-25"
007,Siegfried,273,018C,32,offensive_attack,14,18,True,False,False,confirmed_static_data,"High Strike cell, damage=30, active=14-18"
007,Siegfried,315,0067,73,offensive_attack,23,25,True,False,False,confirmed_static_data,"High Strike cell, damage=15, active=23-25"
007,Siegfried,338,015E,92,offensive_attack,36,38,True,False,False,confirmed_static_data,"Mid Strike cell, damage=16, active=36-38"
007,Siegfried,513,012F,221,offensive_attack,21,24,True,False,False,confirmed_static_data,"Mid Strike cell, damage=20, active=21-24"
007,Siegfried,458,024A,194,offensive_attack,27,31,True,False,False,confirmed_static_data,"High Strike cell, damage=36, active=27-31"
007,Siegfried,458,024A,195,offensive_attack,27,31,True,False,False,confirmed_static_data,"High Strike cell, damage=36, active=27-31"
007,Siegfried,441,0245,186,offensive_attack,27,31,True,False,False,confirmed_static_data,"Mid Strike cell, damage=26, active=27-31"
007,Siegfried,269,0115,29,offensive_attack,13,16,True,False,False,confirmed_static_data,"High Strike cell, damage=28, active=13-16"
007,Siegfried,318,0063,75,offensive_attack,28,30,True,False,False,confirmed_static_data,"Mid Strike cell, damage=34, active=28-30"
007,Siegfried,339,015E,93,offensive_attack,54,56,True,False,False,confirmed_static_data,"Mid Strike cell, damage=16, active=54-56"
007,Siegfried,340,015F,94,offensive_attack,31,33,True,False,False,confirmed_static_data,"Mid Strike cell, damage=30, active=31-33"
007,Siegfried,488,028C,209,offensive_attack,23,24,True,False,False,confirmed_static_data,"Mid Strike cell, damage=30, active=23-24"
007,Siegfried,465,01C6,201,nondamaging,99,99,False,False,True,confirmed_static_data,NonDamaging cell is non-damage metadata/body data until a narrower role is proven
007,Siegfried,521,0186,228,offensive_attack,17,23,True,False,False,confirmed_static_data,"Mid Strike cell, damage=22, active=17-23"
007,Siegfried,521,0186,229,offensive_attack,17,23,True,False,False,confirmed_static_data,"Mid Strike cell, damage=22, active=17-23"
007,Siegfried,521,0186,230,offensive_attack,17,23,True,False,False,confirmed_static_data,"Mid Strike cell, damage=22, active=17-23"
007,Siegfried,448,01B2,193,offensive_attack,35,39,True,False,False,confirmed_static_data,"Mid Strike cell, damage=32, active=35-39"
007,Siegfried,401,027E,154,offensive_attack,47,50,True,False,False,confirmed_static_data,"Mid Strike cell, damage=45, active=47-50"
007,Siegfried,401,027E,155,offensive_attack,49,50,True,False,False,confirmed_static_data,"Mid Strike cell, damage=45, active=49-50"
007,Siegfried,401,027E,156,offensive_attack,47,50,True,False,False,confirmed_static_data,"Mid Strike cell, damage=45, active=47-50"
007,Siegfried,403,027E,160,offensive_attack,47,50,True,False,False,confirmed_static_data,"Mid Strike cell, damage=45, active=47-50"
007,Siegfried,403,027E,161,offensive_attack,49,50,True,False,False,confirmed_static_data,"Mid Strike cell, damage=45, active=49-50"
007,Siegfried,403,027E,162,offensive_attack,47,50,True,False,False,confirmed_static_data,"Mid Strike cell, damage=45, active=47-50"
007,Siegfried,499,0215,220,offensive_attack,21,24,True,False,False,confirmed_static_data,"High Strike cell, damage=46, active=21-24"
007,Siegfried,264,02B1,27,offensive_attack,15,18,True,False,False,confirmed_static_data,"Mid Strike cell, damage=26, active=15-18"
007,Siegfried,265,02B1,28,offensive_attack,15,18,True,False,False,confirmed_static_data,"Mid Strike cell, damage=30, active=15-18"
007,Siegfried,261,0164,24,offensive_attack,36,37,True,False,False,confirmed_static_data,"Mid Strike cell, damage=30, active=36-37"
007,Siegfried,261,0164,25,offensive_attack,36,37,True,False,False,confirmed_static_data,"Mid Strike cell, damage=30, active=36-37"
007,Siegfried,274,01AC,33,offensive_attack,17,19,True,False,False,confirmed_static_data,"Mid Strike cell, damage=20, active=17-19"
007,Siegfried,291,0240,48,offensive_attack,17,19,True,False,False,confirmed_static_data,"Mid Strike cell, damage=40, active=17-19"
007,Siegfried,291,0240,49,offensive_attack,17,20,True,False,False,confirmed_static_data,"Mid Strike cell, damage=40, active=17-20"
007,Siegfried,319,0122,76,offensive_attack,31,33,True,False,False,confirmed_static_data,"Mid Strike cell, damage=36, active=31-33"
007,Siegfried,338,015E,92,offensive_attack,36,38,True,False,False,confirmed_static_data,"Mid Strike cell, damage=16, active=36-38"
007,Siegfried,381,00C3,133,offensive_attack,21,22,True,False,False,confirmed_static_data,"Mid Strike cell, damage=15, active=21-22"
007,Siegfried,388,00EF,138,offensive_attack,27,29,True,False,False,confirmed_static_data,"Mid Strike cell, damage=30, active=27-29"
007,Siegfried,516,023B,223,offensive_attack,25,27,True,False,False,confirmed_static_data,"Mid Strike cell, damage=26, active=25-27"
007,Siegfried,516,023B,224,offensive_attack,25,27,True,False,False,confirmed_static_data,"Mid Strike cell, damage=26, active=25-27"
007,Siegfried,461,01C1,198,offensive_attack,17,18,True,False,False,confirmed_static_data,"Mid Strike cell, damage=35, active=17-18"
007,Siegfried,443,019B,187,offensive_attack,33,35,True,False,False,confirmed_static_data,"Mid Strike cell, damage=38, active=33-35"
007,Siegfried,443,019B,188,offensive_attack,33,35,True,False,False,confirmed_static_data,"Mid Strike cell, damage=38, active=33-35"
007,Siegfried,405,00A5,164,nondamaging,17,18,False,False,True,confirmed_static_data,NonDamaging cell is non-damage metadata/body data until a narrower role is proven
007,Siegfried,284,00EC,43,offensive_attack,28,29,True,False,False,confirmed_static_data,"Mid Strike cell, damage=24, active=28-29"
007,Siegfried,289,00EC,46,offensive_attack,23,24,True,False,False,confirmed_static_data,"Mid Strike cell, damage=36, active=23-24"
007,Siegfried,339,015E,93,offensive_attack,54,56,True,False,False,confirmed_static_data,"Mid Strike cell, damage=16, active=54-56"
007,Siegfried,491,00C9,212,offensive_attack,17,18,True,False,False,confirmed_static_data,"Mid Strike cell, damage=60, active=17-18"
007,Siegfried,491,00C9,213,offensive_attack,16,18,True,False,False,confirmed_static_data,"Mid Strike cell, damage=60, active=16-18"
007,Siegfried,517,01C7,225,offensive_attack,37,39,True,False,False,confirmed_static_data,"Mid Strike cell, damage=20, active=37-39"
007,Siegfried,518,00EF,226,offensive_attack,19,21,True,False,False,confirmed_static_data,"Mid Strike cell, damage=25, active=19-21"
007,Siegfried,520,0131,227,offensive_attack,9,10,True,False,False,confirmed_static_data,"High Grab cell, damage=18, active=9-10"
007,Siegfried,463,01B1,200,offensive_attack,19,20,True,False,False,confirmed_static_data,"Mid Grab cell, damage=25, active=19-20"
007,Siegfried,444,01AE,189,offensive_attack,15,20,True,False,False,confirmed_static_data,"Mid Strike cell, damage=20, active=15-20"
007,Siegfried,309,0117,67,offensive_attack,31,32,True,False,False,confirmed_static_data,"Mid Grab cell, damage=10, active=31-32"
007,Siegfried,310,0118,68,offensive_attack,26,27,True,False,False,confirmed_static_data,"Mid Super_or_Other cell, damage=20, active=26-27"
007,Siegfried,322,00F1,79,offensive_attack,3,4,True,False,False,confirmed_static_data,"Mid Grab cell, damage=10, active=3-4"
007,Siegfried,323,00F1,80,offensive_attack,3,4,True,False,False,confirmed_static_data,"Mid Grab cell, damage=4, active=3-4"
007,Siegfried,324,00F1,81,offensive_attack,3,4,True,False,False,confirmed_static_data,"Mid Grab cell, damage=4, active=3-4"
007,Siegfried,325,00F1,82,offensive_attack,3,4,True,False,False,confirmed_static_data,"Mid Grab cell, damage=12, active=3-4"
007,Siegfried,369,0118,122,offensive_attack,26,27,True,False,False,confirmed_static_data,"Mid Super_or_Other cell, damage=20, active=26-27"
007,Siegfried,369,0118,122,offensive_attack,26,27,True,False,False,confirmed_static_data,"Mid Super_or_Other cell, damage=20, active=26-27"
007,Siegfried,369,0118,122,offensive_attack,26,27,True,False,False,confirmed_static_data,"Mid Super_or_Other cell, damage=20, active=26-27"
007,Siegfried,391,0221,140,offensive_attack,20,21,True,False,False,confirmed_static_data,"High Grab cell, damage=24, active=20-21"
007,Siegfried,493,0130,215,offensive_attack,9,10,True,False,False,confirmed_static_data,"Mid Grab cell, damage=12, active=9-10"
007,Siegfried,493,0130,216,offensive_attack,9,10,True,False,False,confirmed_static_data,"Mid Grab cell, damage=12, active=9-10"
009,Hwang,272,02C6,37,offensive_attack,19,20,True,False,False,confirmed_static_data,"Mid Strike cell, damage=18, active=19-20"
009,Hwang,272,02C6,38,offensive_attack,20,20,True,False,False,confirmed_static_data,"Mid Strike cell, damage=18, active=20-20"
009,Hwang,417,02D3,248,offensive_attack,17,19,True,False,False,confirmed_static_data,"Mid Strike cell, damage=8, active=17-19"
009,Hwang,496,02E6,309,offensive_attack,19,21,True,False,False,confirmed_static_data,"Mid Strike cell, damage=18, active=19-21"
009,Hwang,507,02EE,317,offensive_attack,15,16,True,False,False,confirmed_static_data,"Mid Strike cell, damage=26, active=15-16"
009,Hwang,286,01F6,59,offensive_attack,17,18,True,False,False,confirmed_static_data,"High Strike cell, damage=8, active=17-18"
009,Hwang,286,01F6,60,offensive_attack,17,18,True,False,False,confirmed_static_data,"High Strike cell, damage=8, active=17-18"
009,Hwang,315,02CD,100,offensive_attack,29,31,True,False,False,confirmed_static_data,"Mid Strike cell, damage=30, active=29-31"
009,Hwang,315,02CD,101,offensive_attack,29,31,True,False,False,confirmed_static_data,"Mid Strike cell, damage=30, active=29-31"
009,Hwang,430,02D3,262,offensive_attack,17,19,True,False,False,confirmed_static_data,"Mid Strike cell, damage=8, active=17-19"
009,Hwang,496,02E6,309,offensive_attack,19,21,True,False,False,confirmed_static_data,"Mid Strike cell, damage=18, active=19-21"
009,Hwang,496,02E6,309,offensive_attack,19,21,True,False,False,confirmed_static_data,"Mid Strike cell, damage=18, active=19-21"
009,Hwang,496,02E6,309,offensive_attack,19,21,True,False,False,confirmed_static_data,"Mid Strike cell, damage=18, active=19-21"
009,Hwang,496,02E6,309,offensive_attack,19,21,True,False,False,confirmed_static_data,"Mid Strike cell, damage=18, active=19-21"
009,Hwang,507,02EE,317,offensive_attack,15,16,True,False,False,confirmed_static_data,"Mid Strike cell, damage=26, active=15-16"
009,Hwang,507,02EE,317,offensive_attack,15,16,True,False,False,confirmed_static_data,"Mid Strike cell, damage=26, active=15-16"
009,Hwang,507,02EE,317,offensive_attack,15,16,True,False,False,confirmed_static_data,"Mid Strike cell, damage=26, active=15-16"
009,Hwang,507,02EE,317,offensive_attack,15,16,True,False,False,confirmed_static_data,"Mid Strike cell, damage=26, active=15-16"
009,Hwang,476,02E2,298,offensive_attack,13,15,True,False,False,confirmed_static_data,"High Strike cell, damage=32, active=13-15"
009,Hwang,487,02EA,305,offensive_attack,15,16,True,False,False,confirmed_static_data,"Mid Strike cell, damage=26, active=15-16"
009,Hwang,360,0043,165,offensive_attack,25,26,True,False,False,confirmed_static_data,"Mid Strike cell, damage=36, active=25-26"
009,Hwang,528,0740,342,offensive_attack,29,30,True,False,False,confirmed_static_data,"Mid Strike cell, damage=24, active=29-30"
009,Hwang,528,0740,343,offensive_attack,29,31,True,False,False,confirmed_static_data,"Mid Strike cell, damage=24, active=29-31"
009,Hwang,529,0192,344,offensive_attack,17,18,True,False,False,confirmed_static_data,"High Strike cell, damage=20, active=17-18"
009,Hwang,448,02DE,287,offensive_attack,39,41,True,False,False,confirmed_static_data,"Mid Grab cell, damage=50, active=39-41"
009,Hwang,300,074D,83,offensive_attack,25,26,True,False,False,confirmed_static_data,"Mid Strike cell, damage=22, active=25-26"
009,Hwang,498,02E7,311,offensive_attack,23,24,True,False,False,confirmed_static_data,"Mid Strike cell, damage=46, active=23-24"
009,Hwang,498,02E7,312,offensive_attack,23,24,True,False,False,confirmed_static_data,"Mid Strike cell, damage=46, active=23-24"
009,Hwang,509,02EF,319,offensive_attack,21,22,True,False,False,confirmed_static_data,"Mid Strike cell, damage=22, active=21-22"
009,Hwang,452,0202,291,nondamaging,17,18,False,False,True,confirmed_static_data,NonDamaging cell is non-damage metadata/body data until a narrower role is proven
009,Hwang,287,01E9,61,offensive_attack,27,28,True,False,False,confirmed_static_data,"Mid Strike cell, damage=26, active=27-28"
009,Hwang,293,0155,71,offensive_attack,19,20,True,False,False,confirmed_static_data,"Mid Strike cell, damage=36, active=19-20"
009,Hwang,296,02C6,76,offensive_attack,27,28,True,False,False,confirmed_static_data,"Mid Strike cell, damage=12, active=27-28"
009,Hwang,296,02C6,77,offensive_attack,28,28,True,False,False,confirmed_static_data,"Mid Strike cell, damage=12, active=28-28"
009,Hwang,498,02E7,311,offensive_attack,23,24,True,False,False,confirmed_static_data,"Mid Strike cell, damage=46, active=23-24"
009,Hwang,498,02E7,312,offensive_attack,23,24,True,False,False,confirmed_static_data,"Mid Strike cell, damage=46, active=23-24"
009,Hwang,498,02E7,311,offensive_attack,23,24,True,False,False,confirmed_static_data,"Mid Strike cell, damage=46, active=23-24"
009,Hwang,498,02E7,312,offensive_attack,23,24,True,False,False,confirmed_static_data,"Mid Strike cell, damage=46, active=23-24"
009,Hwang,498,02E7,311,offensive_attack,23,24,True,False,False,confirmed_static_data,"Mid Strike cell, damage=46, active=23-24"
009,Hwang,498,02E7,312,offensive_attack,23,24,True,False,False,confirmed_static_data,"Mid Strike cell, damage=46, active=23-24"
009,Hwang,498,02E7,311,offensive_attack,23,24,True,False,False,confirmed_static_data,"Mid Strike cell, damage=46, active=23-24"
009,Hwang,498,02E7,312,offensive_attack,23,24,True,False,False,confirmed_static_data,"Mid Strike cell, damage=46, active=23-24"
009,Hwang,509,02EF,319,offensive_attack,21,22,True,False,False,confirmed_static_data,"Mid Strike cell, damage=22, active=21-22"
009,Hwang,509,02EF,319,offensive_attack,21,22,True,False,False,confirmed_static_data,"Mid Strike cell, damage=22, active=21-22"
009,Hwang,509,02EF,319,offensive_attack,21,22,True,False,False,confirmed_static_data,"Mid Strike cell, damage=22, active=21-22"
009,Hwang,509,02EF,319,offensive_attack,21,22,True,False,False,confirmed_static_data,"Mid Strike cell, damage=22, active=21-22"
009,Hwang,511,073D,326,offensive_attack,27,28,True,False,False,confirmed_static_data,"Mid Super_or_Other cell, damage=34, active=27-28"
009,Hwang,511,073D,327,offensive_attack,27,28,True,False,False,confirmed_static_data,"Mid Super_or_Other cell, damage=40, active=27-28"
009,Hwang,511,073D,328,offensive_attack,27,28,True,False,False,confirmed_static_data,"Mid Super_or_Other cell, damage=50, active=27-28"
009,Hwang,511,073D,329,offensive_attack,27,28,True,False,False,confirmed_static_data,"Mid Super_or_Other cell, damage=26, active=27-28"
009,Hwang,511,073D,330,offensive_attack,27,28,True,False,False,confirmed_static_data,"Mid Super_or_Other cell, damage=32, active=27-28"
009,Hwang,511,073D,331,offensive_attack,27,28,True,False,False,confirmed_static_data,"Mid Super_or_Other cell, damage=42, active=27-28"
009,Hwang,477,02E3,299,offensive_attack,15,16,True,False,False,confirmed_static_data,"Mid Strike cell, damage=36, active=15-16"
009,Hwang,477,02E3,300,offensive_attack,15,16,True,False,False,confirmed_static_data,"Mid Strike cell, damage=36, active=15-16"
009,Hwang,477,02E3,301,offensive_attack,15,16,True,False,False,confirmed_static_data,"Mid Strike cell, damage=36, active=15-16"
009,Hwang,488,02EB,306,offensive_attack,19,20,True,False,False,confirmed_static_data,"Mid Grab cell, damage=36, active=19-20"
009,Hwang,280,02C0,49,offensive_attack,21,22,True,False,False,confirmed_static_data,"Mid Grab cell, damage=22, active=21-22"
009,Hwang,338,0024,130,offensive_attack,17,18,True,False,False,confirmed_static_data,"Mid Grab cell, damage=16, active=17-18"
009,Hwang,415,02D2,245,offensive_attack,22,23,True,False,False,confirmed_static_data,"Mid Grab cell, damage=12, active=22-23"
009,Hwang,427,0022,259,offensive_attack,21,22,True,False,False,confirmed_static_data,"Mid Grab cell, damage=14, active=21-22"
009,Hwang,436,0746,268,offensive_attack,28,30,True,False,False,confirmed_static_data,"Mid Grab cell, damage=20, active=28-30"
009,Hwang,436,0746,269,offensive_attack,28,30,True,False,False,confirmed_static_data,"Mid Grab cell, damage=20, active=28-30"
009,Hwang,500,02E8,315,offensive_attack,33,35,True,False,False,confirmed_static_data,"Mid Grab cell, damage=12, active=33-35"
009,Hwang,512,02F2,332,offensive_attack,11,12,True,False,False,confirmed_static_data,"Mid Grab cell, damage=10, active=11-12"
009,Hwang,452,0202,291,nondamaging,17,18,False,False,True,confirmed_static_data,NonDamaging cell is non-damage metadata/body data until a narrower role is proven
009,Hwang,500,02E8,315,offensive_attack,33,35,True,False,False,confirmed_static_data,"Mid Grab cell, damage=12, active=33-35"
009,Hwang,500,02E8,315,offensive_attack,33,35,True,False,False,confirmed_static_data,"Mid Grab cell, damage=12, active=33-35"
009,Hwang,500,02E8,315,offensive_attack,33,35,True,False,False,confirmed_static_data,"Mid Grab cell, damage=12, active=33-35"
009,Hwang,500,02E8,315,offensive_attack,33,35,True,False,False,confirmed_static_data,"Mid Grab cell, damage=12, active=33-35"
009,Hwang,512,02F2,332,offensive_attack,11,12,True,False,False,confirmed_static_data,"Mid Grab cell, damage=10, active=11-12"
